"資料集id","資料集編號","資料集名稱","數位發展部服務分類","數位發展部資料集類型","主題分類","資料集描述","主要欄位說明","資料集提供機關(一級) ","資料集提供機關(二級) ","資料集提供機關","上架時間","更新頻率","計費方式","計費說明網址","資料集語系","資料授權","資料集提供機關聯絡人","資料集提供機關聯絡人電話","資料集提供機關聯絡人電子郵件","備註","資料最後更新時間","資料存取網址","檔案格式","編碼格式","資料量"
"fdc49cc0-f4f5-4903-9ac1-67a6296df0ce","00002869","臺北市總預算歲入來源別預算比較總表（資本門）","公共資訊","網路服務","財稅","總預算歲入來源別預算比較總表（資本門）","臺北市總預算、
歲入來源別預算比較總表（資本門）","主計處","","主計處","2020-11-13T00:00:00","不定期更新","免費","","中文","公開","姚心彤","02-27208889#2101","b02845@gov.taipei","","2026-02-24T20:27:11","/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/0e888f40-5678-44ee-9d18-0f9208c8802f/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/7a806907-825d-4027-a795-1d86f064c6b8/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/7f3c9137-442b-471d-a2a8-5f070410a8be/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/5c0f3c2f-686c-45a1-97dd-6c53f740772f/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/8e3ddc8d-3701-43ca-a6f4-31bad8e56ef9/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/430fce51-fbb0-4a3e-81ea-8701c468b965/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/705a338e-b608-4ba8-aa67-f99d3406a0e6/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/c35458b9-de82-493c-ac37-74f30e57a7ed/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/1478589e-2e9c-44fe-b1f5-744b8540e0a3/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/b9c6be35-1c45-424a-b300-4827bab7e8e5/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/67ff9274-3dff-40f8-ab45-87af5d69a604/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/25250886-839f-41a3-b50d-331388b24e02/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/7901b122-0952-45d7-b650-2491857c056b/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/979b73a8-9fe6-44d5-a71d-347f62758723/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/cc523bd4-8217-4b0c-a7be-b203fe3107f3/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/1f5f3acd-d9c5-424e-8ccb-485962ba0001/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/a1b80a50-68ab-4848-807b-eab69a0a4512/download,/api/dataset/fdc49cc0-f4f5-4903-9ac1-67a6296df0ce/resource/c4ca5ddb-efa5-4668-a1e7-f7c7672e32a1/download","XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML","UTF-8,UTF-8,UTF-8,UTF-8,UTF-8,UTF-8,utf-8,utf-8,utf-8,utf-8,utf-8,UTF-8,UTF-8,utf-8,utf-8,utf-8,utf-8,utf-8","0,0,0,0"
"4387316c-d523-4f3c-a379-7e4ff98d4a91","00002868","臺北市總預算歲入來源別預算比較總表（經常門）","公共資訊","網路服務","財稅","總預算歲入來源別預算比較總表（經常門）","臺北市總預算、
歲入來源別預算比較總表（經常門）","主計處","","主計處","2020-11-13T00:00:00","不定期更新","免費","","中文","公開","姚心彤","02-27208889#2101","b02845@gov.taipei","","2026-02-24T20:24:09","/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/ad3ec568-da39-403c-976e-e8759175bafa/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/37a2f1f2-6f1c-4cd7-b60c-4cca2f30ee72/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/dd6fbf01-65b3-48b3-ba59-0772e9c8e3c1/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/f1979363-647d-4b81-8278-43747e87cd96/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/c90c957a-8e8f-48da-939c-7d74102cda4e/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/e5a9f1f9-76e7-4d04-9831-e627ce13f90f/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/8bdb8eb7-0aa8-4a54-aa32-71b990ed4314/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/6f8315f1-a635-437b-8151-40ddea6e04a6/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/0557c762-a665-4413-a693-de72ba30bee3/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/6346426a-7690-4c19-b5a0-1f7ae3d7d155/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/18307569-787c-44aa-a3eb-5c9005b785d2/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/01eb0017-ed68-4381-bc0b-e3387cd8be24/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/8db9e3c6-5ee9-49e0-9b25-0c461bc60ef1/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/483b9a6d-4de4-4859-a3c6-569f94c79a5f/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/e771bddf-6545-4f84-beb3-2969efb701ec/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/c30d7b94-a609-423e-88f6-d31fd77932dd/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/0f7ffe1b-e75d-471f-94a9-289f0aef2d67/download,/api/dataset/4387316c-d523-4f3c-a379-7e4ff98d4a91/resource/3d2cb7ca-cd90-4e81-8ba4-f80e191b1d06/download","XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML","utf-8,utf-8,utf-8,UTF-8,utf-8,utf-8,utf-8,utf-8,utf-8,utf-8,utf-8,UTF-8,UTF-8,UTF-8,UTF-8,UTF-8,UTF-8,UTF-8","0,0,0,0"
"38457687-1988-4aff-a0c6-e037d9bfa658","00002867","臺北市總預算歲入來源別預算總表","公共資訊","網路服務","財稅","總預算歲入來源別預算總表","臺北市總預算、
歲入來源別預算總表","主計處","","主計處","2020-11-13T00:00:00","不定期更新","免費","","中文","公開","姚心彤","02-27208889#2101","b02845@gov.taipei","","2026-02-24T20:18:29","/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/918ad80a-fc54-43ec-b96a-f37d45c38e24/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/93c8aba6-1926-4130-bcb5-9f8b0cf9fac4/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/a9bdc7d7-2f23-4593-985b-dab59b238f76/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/87de2949-cec5-4271-8b1d-18abf91e7cab/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/fa2edf9c-2a92-4c91-ba14-1d9c649fea00/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/382a8e15-5656-40bb-90f8-f5f8d2a9baaa/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/bc3af917-ad4a-4733-8b58-5ad0f21e48d7/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/1fac7333-fc65-4c37-bef0-dc4c8289f6c1/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/c409824c-235e-4562-bdc2-99dfed6d15ab/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/3593e1a5-123f-46c7-842a-af5f75337cc8/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/68267029-baf8-4102-8959-b02471f4549b/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/df02d484-e958-48e0-a320-a9b9b524db00/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/b3f1e004-0dac-4dac-9b41-3849e1c7c8fa/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/dfeed275-eb02-41b2-a513-28838fb9e8cd/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/735aa5ef-e271-4ebf-8367-47597fcc8461/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/eb21cf6b-bdb2-45f7-9a54-a1de2865a57d/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/79f097b0-f3a0-4c54-99b7-38458cebbd29/download,/api/dataset/38457687-1988-4aff-a0c6-e037d9bfa658/resource/1663b83f-3d21-424b-8e58-b4dfc0764464/download","XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML","UTF-8,UTF-8,UTF-8,UTF-8,UTF-8,utf-8,UTF-8,utf-8,utf-8,utf-8,utf-8,utf-8,UTF-8,utf-8,utf-8,UTF-8,utf-8,utf-8","0,0,0,0"
"adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc","00002865","臺北市總預算歲入歲出性質及餘絀簡明比較分析表","公共資訊","網路服務","財稅","總預算歲入歲出性質及餘絀簡明比較分析表（單位：新臺幣千元）","臺北市總預算、
歲入歲出性質及餘絀簡明比較分析表","主計處","","主計處","2020-11-13T00:00:00","不定期更新","免費","","中文","公開","姚心彤","02-27208889#2101","b02845@gov.taipei","","2026-02-24T20:13:26","/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/500570c0-1da6-41d4-b884-c552ffb8488d/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/80fd2b7e-4e13-49c6-a6e4-6e213446086f/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/23f57332-aba8-44c1-8d7f-629c5f20949e/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/f49624ba-5396-40bd-84e8-1f2312ac6b82/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/9e836d44-bd0e-43b3-8b8a-87755a1249d3/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/f0e863a2-66db-436a-8e4a-7a753a630650/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/6812729e-edc1-42a8-ad3d-858378ad1721/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/12847248-4aa1-46f3-9b69-a8af2e6d2f9c/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/964fac94-3f5a-4059-8027-f1db137d8c05/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/f880af89-4a68-4b51-867c-ab63f112e715/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/1538f211-0d8a-429e-8418-f16ee1c82da5/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/c7fde04e-7a8c-4e52-a22b-dd314abbeba3/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/d4b339c0-7563-458e-a76e-9b5c1974d8a1/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/644d5299-a409-4a0e-a459-f0f656b44b09/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/ba4dd94e-2137-46eb-bf6a-a1d32ee0e9c7/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/97c4de7d-53ae-4a10-b709-9e057da9b692/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/2af14c72-e7ab-4a13-b0da-3cd90a61f4b2/download,/api/dataset/adf85bb3-3a20-4a13-afaa-5b37f3b2a5bc/resource/a44a26ff-5da2-40c6-9d7d-f84b3833f690/download","XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML","UTF-8,UTF-8,UTF-8,UTF-8,utf-8,utf-8,utf-8,UTF-8,UTF-8,UTF-8,UTF-8,utf-8,utf-8,utf-8,utf-8,utf-8,utf-8,utf-8","0,0,0,0"
"28ad4b85-788d-4f38-aa01-f540efc7f8b1","00002866","臺北市總預算收支簡明比較分析表","公共資訊","網路服務","財稅","總預算收支簡明比較分析表（單位：新臺幣千元）","臺北市總預算、
收支簡明比較分析表","主計處","","主計處","2020-11-13T00:00:00","不定期更新","免費","","中文","公開","姚心彤","02-27208889#2101","b02845@gov.taipei","","2026-02-24T20:08:19","/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/b1a647a4-89b8-4cd9-8984-322bffef42b0/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/25e05749-30db-4278-87ba-44a584789d56/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/359915b3-8b64-4a70-9d7b-992c89803d69/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/93e581af-74f0-4dcd-917a-0fc7e306285a/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/096c7f28-8ab1-4d9c-a7b6-68117b728ed2/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/c6fbbe63-fa2d-4180-acd1-dbc8c9c3e05f/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/0728eab2-ad34-4c21-a308-ed6f7b0b6141/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/5675e8e0-6f21-4d23-8d50-2d1781e77199/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/14a9beeb-cfa5-4f39-9de1-5549b29dbb22/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/340102d0-2036-4575-88dd-77a4f561a74a/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/ab89c64a-7aad-4e39-98df-8e216bab9d1a/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/f04a31cc-480d-4690-a6be-4d3c507c640c/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/fc1b71e2-b5c1-4f76-8315-d415d583c627/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/a93c80cb-f826-45bd-a7e7-85f0f207b574/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/6f54c96c-a3c1-412c-a73a-c9652f04651e/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/54d1353c-c422-46a7-9e24-bff2bdd52d3f/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/d90292d4-f098-4c78-b2b0-22de8fb69237/download,/api/dataset/28ad4b85-788d-4f38-aa01-f540efc7f8b1/resource/a607b845-81a0-4aac-b889-8d75f04e8678/download","XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML,XML","utf-8,utf-8,utf-8,UTF-8,UTF-8,UTF-8,UTF-8,UTF-8,utf-8,utf-8,utf-8,utf-8,utf-8,utf-8,utf-8,UTF-8,UTF-8,UTF-8","0,0,0,0"
"d90685fb-7c89-4555-93b4-14055ca84840","00002889","臺北市地價指數","公共資訊","原始資料","地政","配合內政部政策，編製臺北市地價指數，各期採環比指數呈現。","行政區、計算期間、基期、住宅區指數、商業區指數、工業區指數、總指數","地政局","","地政局","2020-11-13T00:00:00","每6月","免費","","中文","公開","沈冠佑","02-27287440","oa-0612@gov.taipei","","2026-02-24T13:55:00","/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/386bae6e-f89d-42e9-ab1c-81f493858328/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/f596c65b-b078-459a-9aff-80e0a40e0099/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/899f836f-f95f-4362-9787-2317efc166a4/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/a64f4e27-04be-483f-bf7a-32535ac164af/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/01bf362f-c609-4d5a-b9e5-e688574187bc/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/2cbecb22-f4f3-46af-a604-e4e1e92a17d3/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/6de7b81c-c659-4254-b262-53531d951762/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/c6ed66fa-8d57-4f55-90fc-e84080cb1808/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/e8b0b851-7aa0-453f-8d35-c66f0bf132fb/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/1d7ada23-2553-4729-920f-7ef90edb233c/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/4b58c5ae-f4f1-4461-9c74-2b6d4f268a80/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/ae57390d-ae8c-46d4-bcbc-ce817ddb0371/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/ead2b686-b86e-499b-b045-ea74951bdf00/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/ff9ab1a4-1fe0-4daa-88f7-03d9e3293791/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/2a52e67e-a631-4c60-a585-e70648a78185/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/40424735-6475-45fd-92fe-21330f37d82f/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/e95d9b98-5746-4e9e-a952-fd3945fa6b1b/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/4cc62958-fb30-494d-bf48-40b3ac3fa8dc/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/91672cd3-3f51-47ba-893b-7714af4d603b/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/93b2d793-cf8e-44a9-b454-faf8e7c5c060/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/cee92c46-5679-4448-9d8c-c373ef42f3c9/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/f3cba549-e77b-4d1d-9a37-a03f485b73df/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/732afec1-0231-45be-aa4d-1a0bff2b8c9f/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/cc05ab70-044b-4352-b444-fc224922a7c6/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/1d9afd73-b7dd-47c3-8745-4b708be6fed5/download,/api/dataset/d90685fb-7c89-4555-93b4-14055ca84840/resource/1e6072a9-ed72-4ed3-b1ee-72520dddba87/download","CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV","big5,big5,big5,big5,big5,Big5,big5,big5,big5,big5,Big5,big5,big5,big5,Big5,Big5,Big5,Big5,big5,Big5,big5,big5,big5,Big5,big5,big5","0,0,0"
"30d9a3d7-33d0-4d61-9280-52ddb45a66c0","00001066","臺北市垃圾掩埋場污水廠水質檢測報告","生活安全及品質","原始資料","環保","垃圾掩埋場污水廠水質檢測報告","月、放流口、pH數值、COD數值、BOD數值、SS數值、氨氮數值（mg/l）","環保局","","環保局","2016-05-19T00:00:00","不定期更新","免費","","中文","公開","王鐘賢","02-26511434#112","la_chwang@gov.taipei","","2026-02-24T11:25:22","/api/dataset/30d9a3d7-33d0-4d61-9280-52ddb45a66c0/resource/0c6e89f5-ce2a-4a2f-be12-5b26a513406e/download","CSV","Big5","0"
"40ba21db-62f8-4188-8b0d-c5f233ff4786","00001467","迪化污水處理廠回饋金","生活安全及品質","原始資料","統計","回饋金使用計畫執行情形(csv)","年度、使用單位、經常門撥款金額、第一季核銷金額、第二季核銷金額、第三季核銷金額、第四季核銷金額、經常門核銷金額、經常門賸餘款、資本門撥款金額、第一季核銷金額、第二季核銷金額、第三季核銷金額、第四季核銷金額、資本門核銷金額、資本門賸餘款、總計撥款金額、總計核銷金額、總計賸餘款","工務局","衛工處","工務局衛工處","2020-07-01T00:00:00","每3月","免費","","中文","公開","吳孟玟","02-25973183#861","sso30305@gov.taipei","","2026-02-24T09:19:33","/api/dataset/40ba21db-62f8-4188-8b0d-c5f233ff4786/resource/1194408e-c4d5-4740-8c61-1772e9172343/download","CSV","UTF-8","0"
"91cc11bb-40d6-4837-9303-84e6a666c568","00002277","臺北捷運站別時刻表資料服務","交通及通訊","原始資料","交通","臺北捷運站別時刻表資料服務-連線交通部平臺","SEQNO、RouteID、StationID、StationName、Direction、DestinationStaionID、DestinationStationName、DepartureTimes	ServiceDays、UpdateTime、EffectiveDate","捷運公司","","捷運公司","2020-10-14T00:00:00","不定期更新","免費","","中文","公開","李元龍","02-25363001#8614","e02106@mail.trtc.com.tw","","2026-02-24T08:16:28","/api/dataset/91cc11bb-40d6-4837-9303-84e6a666c568/resource/6d2a2636-825d-4ec2-b4f5-9f853add9472/download,/api/dataset/91cc11bb-40d6-4837-9303-84e6a666c568/resource/3924acc7-6b11-411e-acd5-aacbe1186a7a/download,/api/dataset/91cc11bb-40d6-4837-9303-84e6a666c568/resource/a5f81758-a5a0-44f2-b24c-7f87ffec6283/download,/api/dataset/91cc11bb-40d6-4837-9303-84e6a666c568/resource/46bd70db-62a7-4607-b0f2-221eb2002753/download,/api/dataset/91cc11bb-40d6-4837-9303-84e6a666c568/resource/6fd19e60-2164-4b97-bd41-7059c4c943c8/download,/api/dataset/91cc11bb-40d6-4837-9303-84e6a666c568/resource/0ad40b75-d9cd-4eef-8ca2-38688be61205/download,/api/dataset/91cc11bb-40d6-4837-9303-84e6a666c568/resource/c526a43a-fc82-4ba3-beda-0497a303fc4a/download,/api/dataset/91cc11bb-40d6-4837-9303-84e6a666c568/resource/968f7322-36ca-43c4-816c-9f8448a9b4fb/download,/api/dataset/91cc11bb-40d6-4837-9303-84e6a666c568/resource/9befd704-fda6-46b4-ad33-98bbc81f7bac/download","CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV,CSV","Big5,Big5,Big5,Big5,Big5,Big5,Big5,Big5,Big5","0"
"292832a6-60d1-4b49-9ea4-308869ad5497","00003442","臺北市政府政風處內部控制制度政風業務作業說明表","公共資訊","原始資料","資訊","臺北市政府政風處內部控制制度政風業務作業說明","序號、機關代碼、工作項目、作業程序說明及控制重點、法令依據與參考資料","政風處","","政風處","2020-12-24T00:00:00","不定期更新","免費","","中文","公開","文國華","02-27208889#7745","ag6655@gov.taipei","","2026-02-24T08:01:45","/api/dataset/292832a6-60d1-4b49-9ea4-308869ad5497/resource/2add9a7c-a3e9-451c-b33d-2d92e00988d4/download","CSV","UTF-8","4"
"b620dd51-2205-4865-9dc8-eb5bb22a8c47","00002465","臺北市政府政風處聯絡資訊","公共資訊","原始資料","資訊","臺北市政府政風處各科室電話","序號、機關代碼、科室組、業務內容、分機號碼","政風處","","政風處","2020-10-22T00:00:00","不定期更新","免費","","中文","公開","劉怡平"," 02-27208889#7753","bn6124@gov.taipei","","2026-02-24T08:01:40","/api/dataset/b620dd51-2205-4865-9dc8-eb5bb22a8c47/resource/248aced3-6af0-47fe-a4fa-4b2de2cfef0a/download","CSV","UTF-8","6"
"53bad9a9-d124-4aa6-87fd-986150fd7bfc","00002495","臺北市政府貪污瀆職或不法案件檢舉獎金給獎基準","公共資訊","原始資料","資訊","臺北市政府審核貪污瀆職或不法案件檢舉獎金給獎審查基準 ","序號、機關代碼、判決情形、給獎金額、備註","政風處","","政風處","2020-10-23T00:00:00","不定期更新","免費","","中文","公開","陳冠云","02-27208889#7758","as8979@gov.taipei","","2026-02-24T08:01:38","/api/dataset/53bad9a9-d124-4aa6-87fd-986150fd7bfc/resource/ff4138dd-b796-4c87-8c07-6d179f95f0e2/download","CSV","UTF-8","7"
"fb825ee7-c8d5-4acc-b6a5-34a7bf33a974","00003146","臺北市政府公務員廉政倫理規範問答輯","公共資訊","原始資料","資訊","臺北市政府公務員廉政倫理規範問答輯，包括受贈財物、飲宴應酬、請託關說。","序號、縣市代碼、機關代碼、問題、答案","政風處","","政風處","2020-11-30T00:00:00","不定期更新","免費","","中文","公開","王湘涵","02-27208889#2286","bu2379@gov.taipei","","2026-02-24T08:01:29","/api/dataset/fb825ee7-c8d5-4acc-b6a5-34a7bf33a974/resource/94e9d2fd-e1ee-4810-9ec6-7c4192584909/download","CSV","UTF-8","24"
"4b352e9e-5ed5-4e39-b69a-64ed15fb1df2","00003425","臺北市政府公職人員利益衝突迴避法問答輯","公共資訊","原始資料","資訊","公職人員利益衝突迴避法問答輯及相關案例宣導","序號、問、答","政風處","","政風處","2020-12-22T00:00:00","不定期更新","免費","","中文","公開","李宜潔","02-27208889#2207","fj8887@gov.taipei","","2026-02-24T08:01:25","/api/dataset/4b352e9e-5ed5-4e39-b69a-64ed15fb1df2/resource/de9a4721-c3cf-454e-9778-3f6f14f5e9bc/download","CSV","UTF-8","23"
